day,hedge_stock,action,stocks,new_allocation$,new_quantity,target_price,signal
29,ADSK,long to hedge,ATHN,0.0,0.0,131.88,-99.0
29,ADSK,long to hedge,AZPN,393.5235955925874,4.982572747437167,78.98,-99.0
29,ADSK,long to hedge,BKI,267.236489270553,5.99722821522785,44.56,-99.0
29,ADSK,long to hedge,CA,296.2324124172494,6.65915280245587,44.485,-99.0
29,ADSK,long to hedge,CDW,211.57924895110432,2.439516302906772,86.73,-99.0
29,ADSK,long to hedge,CERN,4062.5727455600463,71.78958730447157,56.59,-99.0
29,ADSK,long to hedge,CLGX,125.97365440077108,3.1771413468038103,39.65,-99.0
29,ADSK,long to hedge,CRM,319.787347556102,2.5874856182223644,123.59,-99.0
29,ADSK,long to hedge,CSGP,302.1031516962201,0.8415129573710867,359.0,-99.0
29,ADSK,long to hedge,CTSH,600.6947356053565,8.747556947798989,68.67,-99.0
29,ADSK,long to hedge,CTXS,530.006566260017,4.958429846197184,106.89,-99.0
29,ADSK,long to hedge,DATA,343.74435891726324,3.1943533028274627,107.61,-99.0
29,ADSK,long to hedge,DOX,744.5989904505842,11.471252356348549,64.91,-99.0
29,ADSK,long to hedge,DXC,1460.6152611910136,25.100795002423332,58.19,-99.0
29,ADSK,long to hedge,EEFT,1029.9093625146722,9.267608769141297,111.13,-99.0
29,ADSK,long to hedge,EPAM,257.07163463733923,2.133020533001487,120.52,-99.0
29,ADSK,long to hedge,FB,261.788578093018,1.9417636707685655,134.82,-99.0
29,ADSK,long to hedge,FDC,251.20922936177237,14.387699276161074,17.46,-99.0
29,ADSK,long to hedge,FEYE,294.65252484508346,16.45184393328216,17.91,-99.0
29,ADSK,long to hedge,FICO,471.45341916361616,2.628385009553527,179.37,-99.0
29,ADSK,long to hedge,FIS,1074.545150053983,10.397147073575066,103.35,-99.0
29,ADSK,long to hedge,FISV,1191.9224297426563,15.511744270466634,76.84,-99.0
29,ADSK,long to hedge,GDDY,2442.6083424277394,40.35368152036576,60.53,-99.0
29,ADSK,long to hedge,GOOG,780.7697371989046,0.7524693644036822,1037.61,-99.0
29,ADSK,long to hedge,GOOGL,765.9897589692164,0.7341074714827217,1043.43,-99.0
29,ADSK,long to hedge,GPN,473.2161494362713,4.555850095660646,103.87,-99.0
29,ADSK,long to hedge,GWRE,362.18851345191644,4.322058633077762,83.8,-99.0
29,ADSK,long to hedge,IAC,2418.4002362617207,13.859821401007052,174.49,-99.0
29,ADSK,long to hedge,IBM,71.42442811204121,0.6023819525347155,118.57,-99.0
29,ADSK,long to hedge,INTU,342.1128573174044,1.7243591598659496,198.4,-99.0
29,ADSK,long to hedge,JKHY,3797.8597355099814,27.886480178500488,136.19,-99.0
29,ADSK,long to hedge,LDOS,616.6939523285778,9.782581731100535,63.04,-99.0
29,ADSK,long to hedge,LOGM,1947.4868569056703,22.793619579888464,85.44,-99.0
29,ADSK,long to hedge,MANH,228.99991204457382,4.836323380033238,47.35,-99.0
29,ADSK,long to hedge,MSFT,914.0263615724941,8.864575323174224,103.11,-99.0
29,ADSK,long to hedge,MTCH,2051.2843468109468,54.09505133995113,37.92,-99.0
29,ADSK,long to hedge,NATI,3499.849625664029,74.52831400477064,46.96,-99.0
29,ADSK,long to hedge,NOW,349.990612794262,2.199262365176964,159.14,-99.0
29,ADSK,long to hedge,NTNX,253.2145624095832,6.434931700370602,39.35,-99.0
29,ADSK,long to hedge,NUAN,664.4256685682457,41.09002279333615,16.17,-99.0
29,ADSK,long to hedge,OKTA,275.38608859847113,5.327647293450786,51.69,-99.0
29,ADSK,long to hedge,ORCL,1183.685079646951,24.3456412926152,48.62,-99.0
29,ADSK,long to hedge,PAYC,297.77786460041926,2.4806553198968615,120.04,-99.0
29,ADSK,long to hedge,PAYX,1757.1176193785343,26.097098163946747,67.33,-99.0
29,ADSK,long to hedge,PEGA,374.56443813886574,7.403922477542315,50.59,-99.0
29,ADSK,long to hedge,PFPT,1875.64490581358,21.711365966125477,86.39,-99.0
29,ADSK,long to hedge,PTC,395.7534424680845,4.671310699576068,84.72,-99.0
29,ADSK,long to hedge,PYPL,471.86912237739233,5.963967674132865,79.12,-99.0
29,ADSK,long to hedge,RHT,155.71097539143253,0.8995434742428222,173.1,-99.0
29,ADSK,long to hedge,RNG,280.80840034294954,3.932340013204727,71.41,-99.0
29,ADSK,long to hedge,RP,489.0891109397385,10.31615926892509,47.41,-99.0
29,ADSK,long to hedge,SABR,598.4226784613084,24.296495268425026,24.63,-99.0
29,ADSK,long to hedge,SNPS,369.5283209426011,4.264116327516745,86.66,-99.0
29,ADSK,long to hedge,SPLK,375.820633303527,4.055910137098285,92.66,-99.0
29,ADSK,long to hedge,SQ,153.77023104382693,2.455608927560315,62.62,-99.0
29,ADSK,long to hedge,SSNC,308.2330589607477,6.768402700060336,45.54,-99.0
29,ADSK,long to hedge,SWCH,0.0,0.0,7.66,-99.0
29,ADSK,long to hedge,SYMC,152.11892170349256,7.068723127485714,21.52,-99.0
29,ADSK,long to hedge,TEAM,321.66536058298306,4.459522536849897,72.13,-99.0
29,ADSK,long to hedge,TSS,440.3515975436527,5.255419471818268,83.79,-99.0
